"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"sr_norm";-0.5;0.310572264530503;0.0449238886212538;6.91329878294572;4.73511157552683e-12;0.222523060787347;0.39862146827364;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.4;0.33961371796698;0.0480661054897882;7.0655551246841;1.5997516350756e-12;0.245405882329669;0.433821553603845;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.3;0.368655171403442;0.0516782844986124;7.13365729880877;9.77364973844514e-13;0.267367595003466;0.469942747803655;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.2;0.397696624839913;0.0556702963370444;7.14378494470624;9.07954168733215e-13;0.288584849010419;0.506808400668977;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";-0.1;0.426738078276374;0.059964448507655;7.11651801853723;1.1068771194658e-12;0.309209918848776;0.544266237704396;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0;0.455779531712829;0.064502720976162;7.06605124272618;1.59404573034041e-12;0.329356521694547;0.582202541730775;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.1;0.484820985149284;0.0692347672785072;7.00256539029039;2.51317520836794e-12;0.349123334805494;0.620518635493266;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.2;0.513862438585753;0.0741254278849808;6.93233689501401;4.13944696583475e-12;0.368579269592518;0.659145607578885;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.3;0.542903892022214;0.0791436806922225;6.85972508826678;6.89931898476505e-12;0.387785128261859;0.698022655783247;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.4;0.571945345458669;0.0842686993077002;6.78716237651014;1.1436047570319e-11;0.406781729791413;0.737108961125669;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.5;0.60098679889513;0.0894799469547044;6.71644116194387;1.86216449522035e-11;0.425609325525314;0.776364272264865;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.6;0.630028252331607;0.0947643665195852;6.64836663263504;2.96363342509818e-11;0.444293506935631;0.815762997727912;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.7;0.659069705768062;0.100110705710794;6.58340884812083;4.59782515990772e-11;0.462856328108078;0.855283083428167;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.8;0.688111159204524;0.105508741504102;6.5218402702469;6.94499539257355e-11;0.481317825802501;0.894904492606874;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";0.9;0.717152612640951;0.110952008109305;6.46362895869757;1.02221341762119e-10;0.499690672733938;0.934614552547206;"coagg_porter_rca01_stand_nuts4";"io_norm3"
"sr_norm";1;0.746194066077409;0.116432542004081;6.40881022808257;1.46659605957991e-10;0.517990477120575;0.974397655033468;"coagg_porter_rca01_stand_nuts4";"io_norm3"
